527,02-12-2022,"@moneytreegrow @PMOIndia @FinMinIndia @RBI @narendramodi @HDFC_Bank @amazonIN @amazon @HDFC_Bank UPI Interface is causing error perhaps more than 50% times I use it. 
#HDFC must work on capacity building while increasing customer and transactions via UPI."
528,02-12-2022,Let me wrap my head around this absolute C******aap of so called 'security measure' by #HDFC. Quite certain is aimed at apps like CRED which are used to pay CC bills more than HDFC's own portal. Extremely petty of HDFC-make a better payment portal instead of stifling competition! https://t.co/OObWHYE503
529,02-12-2022,"#Nifty
#HDFC
Pole and flag https://t.co/cTBGFLjpDd"
530,02-12-2022,#HDFC Bank is one of India’s leading #private banks and was among the first to receive approval from the Reserve #Bank of #India (RBI) to set up a private sector bank in 1994. More: https://t.co/6ErgaDfmEM
531,02-12-2022,"Nine #banks across #India have been roped in to be part of this pilot. The 9 banks include #HSBC, #SBI, #IDFC First bank, Bank of #Baroda, #YES Bank, #Union Bank of India, #Kotak #Mahindra Bank, #HDFC Bank, and #ICICI Bank.

https://t.co/1v3y0fcNHm"
532,02-12-2022,"#HDFC $HDFC Weekly Chart
#SuperTrend suggests #Bullish trend
#Support level at 2506.97
#SmoothedHeikenAshi suggests #Bullish trend
Relative Strength Index (#RSI) in #Overbought zone
Open account at https://t.co/giz54ARgZM and start #investing in #StockMarket https://t.co/DTR6J9dJ0N"
533,02-12-2022,"@HomeLoansByHDFC @RBI 

Why #HDFC does not allow online prepayment facility from @HDFC_Bank ?

Also, more than one prepayment transaction is PROHIBITED ?"
534,02-12-2022,"Favourite #stocks of retail #investors. At the first position is #Reliance Industries with a whopping 1.28 lakh crores, followed by #HDFC Bank and #Unilever.

#investment #retail https://t.co/X9tA9xvvzX"
535,02-12-2022,"Favourite #stocks of retail #investors. At the first position is #Reliance Industries with a whopping 1.28 lakh crores, followed by #HDFC Bank and #Unilever.

#investment #retail https://t.co/BsVzAs9nEh"
536,02-12-2022,"Bearish candle with upper &amp; lower wick is forming in Nifty
&gt; Position carrying can be Risky ahead of Weekend 
&gt; Option premium will also decay 

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC"
537,02-12-2022,"#OptionChain - #HDFC
#Stock #Bearish
#PCR :0.61
Max #CA buildup at 2700,windup at 2600 #PE buildup at 2520 windup at 2500
High #OI CA at 2700,2800,3000 PE at 2600,2700,2500
Open account at https://t.co/giz54ARgZM and start #investing in #StockMarket https://t.co/W1M9tfIzJ5"
538,02-12-2022,Search the web &amp; you will not find any proper email address or postal address for lodging one's complaint against Visa Credit Card issues of #HDFC Bank Limited #Visa #RBI #hdfcbank #creditcard @HDFCBank_Cares @HDFC_Bank @Visa ; if one can provide here
539,02-12-2022,"The #YRC unit,RDWU participated in the Mega #BloodDonation Camp organised by Rama Devi Women's University in association with #HDFC Bank as volunteer and donated blood in commemoration of the birth anniversary of Maa Rama Devi, the epitome of love and compation on 02.12.2022. https://t.co/Zi3menGbJk"
540,02-12-2022,"Tchinical Analisys Update #02Dec2022 12:57
Stock : #HDFC
30 Min RSI :39.71
30 Min RSI Comment :Weak with Positive Bais
30 Min Histogram :-3.41 Bearish
#investing #nifty #nifty50 #StockMarcket #business #finance #Financial #invest #stocks #technical #analisys"
541,02-12-2022,"Hi @HDFCBank_Cares @NPCI_BHIM When You Both Can’t Manage Your Servers Why Add Credit Card Payment Option In BHIM App, I’ve Been Trying To Add My CC From Last 5 Days But This Isn’t Working! It Shows Some Sorta Error and Nothing.

#HDFC #BHIM https://t.co/ZBnaG9XWa0"
542,02-12-2022,"Favourite #stocks of retail #investors. At the first position is #Reliance Industries with a whopping 1.28 lakh crores, followed by #HDFC Bank and #Unilever.

Add these stocks to your watchlist today on #Arihant_Plus. 

Download now: https://t.co/ppQpxLlZzN

#investment #retail https://t.co/H2EjM2eWab"
543,02-12-2022,"Nifty Slipped below 18700, while BNF is still in Opening Range
What position are you Currently Holding 

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC #yesbank"
544,02-12-2022,"#HDFC $HDFC 5 Minute Chart
#SuperTrend suggests #Bullish trend
#Support level at 2668.55
#SmoothedHeikenAshi suggests #Bearish trend
Relative Strength Index (#RSI) in Neutral zone
Open account at https://t.co/giz54B9qdU and start #investing in #StockMarket https://t.co/lvHBf05i2r"
545,02-12-2022,"People from middle family have to pay loan as well as ACH charges and charges by loans people
#HDFC #MONEY #PMOIndia"
546,02-12-2022,"Nifty Live View |

&gt; Above 18700, if sustains it can show 
rise towards 18750/780

As per OI data, Nifty Range is 18600 to 18700

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC https://t.co/WK7FoZVUSJ"
547,02-12-2022,"#HDFC bank 5min timeframe... Might want to look for buy trades after breakout and retest of  the resistance zone..

#BreakoutStock #Optionselling #StockMarket #StockMarketindia #Nifty https://t.co/HmPuO22e3C"
548,02-12-2022,"#HDFCBank, #HDFC, #KotakBank and #AxisBank from the banking sector seem good short candidates for some near term gains."
549,02-12-2022,"#NFO Alert | HDFC AMC on Friday launched Nifty G-Sec Jun 2027 Index Fund. The scheme will remain open for investors till December 8.

#Personalfinance #Investing #Indexfunds 
#HDFC 

https://t.co/Mv9ndIs6ur"
550,02-12-2022,"https://t.co/6sWJNp4oCF 
Sensex, Nifty trade lower after 8-session long bull run 

Taking a breather after an eight-se... #8session #after #AsianPaints #bajajfinance #bhartiairtel #bull #geojitfinancialservices #hdfc #icicibank #indusindbank #infosys #long #lo... https://t.co/jKS8vhE5pq"
551,02-12-2022,"#India: Indices@1225hrs IST

✦#Nifty: 18,650.50 |🔻0.82%
✦#Sensex: 62,732.23 |🔻0.87%
✦Winners: Energy #ONGC▲1.00%
✦Losers: Auto #EicherMotors🔻2.84%
✦Mixed: Financials
✦Group moves: #Bajaj twins mixed &amp; #HDFC twins slipped
✦#IndiaVIX:▲1.33%

#NSE #BSE https://t.co/btCpQ0i35m"
552,02-12-2022,"Alert Sell #HDFC CMP: 2667.55 #NimblrTA 

Alerts are delayed and for educational purpose only.
For live alerts and screener use tools at https://t.co/KXTzCDUnZv 
Join on Telegram: https://t.co/cOyLHLiuS1 https://t.co/mvHJc59vnx"
553,02-12-2022,"#HDFC $HDFC Daily #Stock Chart with 20 days #Fibonacci Retracement Levels
Fibonacci #Support Levels 2666.71, 2628.7, 2597.97
Fibonacci #Resistance Levels 2672.44, 2728.15, 2889.05
Open account at https://t.co/giz54ARgZM and start #investing in #StockMarket https://t.co/T0b56QXL9p"
554,02-12-2022,"Nifty View |
Index slipped below 18700 &amp; touched 18650
&gt; SGX Nifty showed Quick fall
&gt; Until It holds below 18680, it can move towards 18600

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC https://t.co/zfvxClv0Hj"
555,02-12-2022,"#SonaBLW 🇮🇳 on the #NSE #Block of 3,00,587 shares at Rs. 460.50 worth 13.84 crore rupees at 11:39 AM #blockdeal #intraday #trade

#HDFC 🇮🇳 on the #NSE #Block of 69,986 shares at Rs. 2675.45 worth 18.72 crore rupees at 11:38 AM"
556,02-12-2022,"As of now m Holding Shorts in #ICICIBank (SL 947) #SBIN (SL 614) Longs #HDFC (SL 2680) #TataSteel (SL 109.5) Indices Holding #BANKNIFTYFUTURE Shorts vs #NIFTYFUTURE Long (Equal Quantity , Pair Trade)"
557,02-12-2022,"This is how SBI cheats the customers, imposes fine on card holders.#sbicards
#sbi
#statebankofindia
#sbbj
#SBILife
#HDFC 
#aajtak
#bpcl https://t.co/Ur3bcmKmKH"
558,02-12-2022,@HDFCBank_Cares @HDFC_Bank #hdfc I am in need of cash. Went to 4 #hdfcbank atm machines . Failed to get cash as ATM machines are unable to process cash transactions. https://t.co/RZLaB9iiYw
559,02-12-2022,"Nifty View |
&gt; Index is sustaining near 18700, 
&gt; If bullish pattern confirms here, it can show some recovery 
&gt; Trade Setup in Group

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC #abcapital https://t.co/r6AfHRkUCy"
560,02-12-2022,"#HatsunAgro 🇮🇳 on the #NSE #Block of 96,688 shares at Rs. 941.00 worth 9.10 crore rupees at 10:41 AM #blockdeal #intraday #trade

#HDFC 🇮🇳 on the #NSE #Block of 80,472 shares at Rs. 2671.00 worth 21.49 crore rupees at 10:37 AM"
561,02-12-2022,"Tchinical Analisys Update #02Dec2022 09:30
Stock : #HDFC
1 Day RSI :69.37
1 Day RSI Comment :Strong with Positive Bais
1 Day Histogram :-2.32 Bearish
#investing #nifty #nifty50 #StockMarcket #business #finance #Financial #invest #stocks #technical #analisys"
562,02-12-2022,HDFC sells 2.4% shares in Ansal Housing #HousingDevelopmentFinanceCorporation #HDFC #AnsalHousing #AnsalHousingShares #BSE  https://t.co/tsiG1sffIV
563,02-12-2022,"nearly 2% fall from the levels given.
#HDFC #nifty50 #Nifty
https://t.co/Q3MNRhs82P"
564,02-12-2022,"#HDFC $HDFC Last 24 months Daily #StockMovement Line #Chart
Max downward movement was -5.45%
Max upward movement was 9.29%
Stock majorly moved between -1.52% and 1.75%
Open account at https://t.co/giz54ARgZM and start #investing in #StockMarket #NSE #BSE https://t.co/R4phPIGOjJ"
565,02-12-2022,"Alert Sell #HDFC CMP: 2673.2 #NimblrTA 

Alerts are delayed and for educational purpose only.
For live alerts and screener use tools at https://t.co/KXTzCDUnZv 
Join on Telegram: https://t.co/cOyLHLiuS1 https://t.co/Ppgop2sTew"
566,02-12-2022,"Top FNO Losers Now

 #EICHERMOT -2.39
 #MARUTI -1.98
 #DIVISLAB -1.44
 #ICICIBANK -1.08
 #GODREJCP -1.05
 #TATACONSUM -1.00
 #HDFC -0.98
 #SBILIFE -0.93
 #MCX #POWERGRID -0.90

 #stockstowatch #hporb #stocks #StocksToTrade #StocksMarket #StocksInfocus #StocksToSell"
567,02-12-2022,"Events – 
PB Fintech block deal (Policy Bazar) and 
Inox Green Energy quarterly results.

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC"
568,02-12-2022,"Market is showing Negative Opening, 
Wait for First few Minutes to Understand Further Direction

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC"
569,02-12-2022,"65 POINTS GAP DOWN OPENING AT #NIFTY50, ALIGNED WITH GOBAL MARKETS, CAN TURN OUT TO BE A TYPICAL SIDEWAYS FRIDAY.

STOCKS TO TRADE:
#ICICIBANK 
#HDFC 
#MARUTI 
#POWERGRID 
#POLICYBZR (BULK DEAL NEWS) #frontpage_app"
570,02-12-2022,"Since it’s the beginning of the new series, 
Option data is scattered at various far strikes in monthly series.

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC"
571,02-12-2022,"Daily Update #02Dec2022 09:08
Stock : #HDFC
OPEN :2714.95
HIGH :2728.15
LOW :2688.6
CLOSE :2700.95
PreClose :2692.55
Change :8.4 (0.31%)
#investing #nifty #nifty50 #StockMarcket #business #finance #Financial #invest #stocks"
572,02-12-2022,"Intraday Stocks : 02 Dec

1⃣ Vedanta
2⃣ UPL
3⃣ GSPL
4⃣ LIC Hsg Fin
&gt; All Charts are given in group

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC"
573,02-12-2022,"SGX Nifty is around 40 Points Down, Indicating a Flat to Negative Opening

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC #SGXNifty"
574,02-12-2022,Why #HDFC ticking with huge discount in #PreMarket 🤓
575,02-12-2022,"https://t.co/zoHgyDFcMW 
Tech View: Nifty forms red candle on daily chart. What traders should do on Friday 

Even as the headline equity index, ... #bnpparibas #candle #chart #daily #forms #friday #hdfc #lkpsecurities #market #marketoutlook #nifty #ni... https://t.co/mTEmAo0cHp"
576,02-12-2022,RT @TraderBDub: Here is this week's analysis for the Nifty and Bank Nifty. it is The Wendell Effect for India! https://t.co/U8jnnbW94U via…
577,01-12-2022,"RT @vasishtanagalla: A person without Hdfc infinia maybe sad out side for a while but a guy with #HDFC infinia will be sad daily inside, at…"
578,01-12-2022,"Biggest Scam that I have seen in recent times is transaction reversal from HDFC Bank. Merchant has reversed the payment and HDFC acknowledged it. But still, why do we have to wait for 3 days for the amount to reflect in account. #BoycottHDFC #HDFC #hdfcbank #HDFCScam #HDFCSupport"
579,01-12-2022,"#OptionChain - #HDFC
#Stock #Bearish
#PCR :0.63
Max #CA buildup at 2740,windup at 2680 #PE buildup at 2720 windup at 2680
High #OI CA at 2700,2800,2600 PE at 2600,2500,2700
Open account at https://t.co/giz54B9qdU and start #investing in #StockMarket https://t.co/E1WlP3eo8R"
580,01-12-2022,"RT @sonofashok: @HDFC_Bank 

Hello #HDFC

Intermittently facing technical issues with UPI payments today. Please look into this ASAP. Expec…"
0,20-12-2022,"RT @POOJADWIVEDI26: This Week Our Performance In Options Trading.

#BANKNIFTY 265 TO 598++
#HDFC 40 TO 75++
#BHARATFORG 24 TO 50+++
#PERSIS…"
1,20-12-2022,"RT @assetyogi: Increase in HDFC's Retail Prime Lending Rate (RPLR) on Housing Loans

9th August'22  0.25%
1st August'22   0.25%
10th June'2…"
2,20-12-2022,"RT @tamil_nifty: Nifty Strong Recovery | Banknifty Support எடுத்து திரும்புதா? | 21-Dec-2022

https://t.co/YhEQYENUEZ

#Nifty #banknifty #I…"
3,20-12-2022,"#HDFC $HDFC Daily #Stock Chart with 100 days #Fibonacci Retracement Levels
Fibonacci #Support Levels 2621.01, 2609.3, 2531.6
Fibonacci #Resistance Levels 2734.9, 3063.8
Open account at https://t.co/giz54ARgZM and start #investing in #StockMarket https://t.co/f3jXAqUeyk"
4,20-12-2022,"RT @HDFC_Bank: All ingredients required to make your business succesful are now on HDFC Bank MyBusiness. Get easy access to loans, digital…"
5,20-12-2022,"RT @POOJADWIVEDI26: This Week Our Performance In Options Trading.

#BANKNIFTY 265 TO 598++
#HDFC 40 TO 75++
#BHARATFORG 24 TO 50+++
#PERSIS…"
6,20-12-2022,@HDFC_Bank @HDFCBank_Cares I was rejected for issuance new card from Chennai card division although I had NDC certificate of my closed educational loan.! Show off only HDFC!!! #hdfc https://t.co/StZrlRNWOZ
7,20-12-2022,"Dont forget to check the components before taking any trades, 
#hdfc closed at day high, daily near support 
#kotak day high, overall negative 
#icici day high, near support
#axis day high, new breakout 
#sbi day high, overall negative 

75% market negative trend!"
8,20-12-2022,"Nifty Strong Recovery | Banknifty Support எடுத்து திரும்புதா? | 21-Dec-2022

https://t.co/YhEQYENUEZ

#Nifty #banknifty #ITC #NIFTYIT #NASDAQ #TCS  #target #niftytomorrow #Volatility #closingdown #SlowAndSteady #bullmarket  #Infosys  #Reliance  #supportlocal #HDFCBank #HDFC"
9,20-12-2022,"@HDFC_Bank extra amount debited from my account, Bank is not responding on email, 
#HDFC @HDFC_Bank"
10,20-12-2022,RT @JayThakkar22: BUY #HDFC 2720 CE recommended @ 29.25 SL 16.40 TGT 37.05/43 : unfortuantely SL HIT it was recommended yesterday as #JayKa…
11,20-12-2022,"▪️Elin Electronics sees muted response at the bourses

▪️ HDFC raises RoI on home loan to 8.65%

Listen🎧 in 'Money Time' with 
@aj18794

Podcast➡️ https://t.co/6eSZtM7ahi

Download App➡️ https://t.co/BkmJ3kbHIT

#hdfc #smallcars #motilaloswal https://t.co/pEdeFCV0U8"
12,20-12-2022,"RT @assetyogi: Increase in HDFC's Retail Prime Lending Rate (RPLR) on Housing Loans

9th August'22  0.25%
1st August'22   0.25%
10th June'2…"
13,20-12-2022,"RT @equitybulls: HDFC revises its Retail Prime Lending Rate by 35 bps

#HousingDevelopmentFinanceCorporation #INE001A01036 #HDFC #RPLR #Ret…"
14,20-12-2022,"@CarebyHDFC_HL 

Why offer customer with conversion on app when you dont want to give one. 

#hdfc https://t.co/LYwVJKiO7h"
15,20-12-2022,"@DreamHost @DreamHostCare What do you think of these companies that cheat you by claiming 97 days to get your money back?
#helphdfcbank #hdfc @HDFC_Bank @HDFCBank_Cares https://t.co/4CTBil5H7q"
16,20-12-2022,@Ravisutanjani Very true.. I am also planning to IDFC.. I have a salaried account in #HDFC.. Complete waste bank.. Funniest part is my credit limit is less than my Salary.. 🤣 No OD facilities also..
17,20-12-2022,"my card Visa Regalia is  discontinued from all Airport lounges and I have no prior information about it,I mean seriously this is how you treat your customers where you leave them embaraased.Pathetic Service @HDFC_Bank @HDFCBank_Cares #regalia #hdfc #creditcardsindia"
18,20-12-2022,"RT @raju_verma3: HB's needs to think 1000+ time before approaching to #HDFC 
they debit 25 lac an release 21 lac and also recover EMI on 25…"
19,20-12-2022,"#HDFC $HDFC chart suggests #Fibonacci based #Resistance Levels are 2719.56,2734.9,2739.53
and #Support Levels are 2640.97,2621.01,2609.3
Open account at https://t.co/giz54B9qdU and start #investing in #StockMarket
#Investor #Trading #investing"
20,20-12-2022,"#HDFC $HDFC WeeklyChart-SMAandFibonacciSupport-Resistance
Stock trading above 200 #SMA
20SMA at 2492.74, 50SMA at 2390.99, 200SMA at 2290.22 https://t.co/xrSCzAI0QV"
21,20-12-2022,"@HDFCBank_Cares Tweet will be deleted only when my issue got resolved, very frustrated with hdfc bank service after so many thought I decided to close all the account with HDFC bank worst services to customer #HDFC #hdfcbank #HDFCLIFE #HDFCERGO"
22,20-12-2022,"@HDFC_Bank @HDFCBank_Cares 
#HDFC started charging the annual membership twice now. Making fool of the customers. Check your credit card bills you may find the fees charged twice."
23,20-12-2022,"#HDFC are chindi beggars, have multiple accounts including current business account still HDFC charges for SMS, IMPS, debit card fees etc https://t.co/k8ZHNFqAiN"
24,20-12-2022,"RT @bqprime: #HDFC raises home loan rates by 35 basis points for prime credit score customers.

For the latest news and updates, visit http…"
25,20-12-2022,"@HDFCERGOGIC 

Received your TEST email. 
Go ahead and send in bulk 😅👌👏

#HDFC #HDFCERGO https://t.co/qQUdmkV4WB"
26,20-12-2022,"Reviews like these inspire us to #serveyouthebest always!!! Thank you so much  Mr. Ketan Surati for your kind words 🙏.

For Corporate Requirements: https://t.co/uIqWdlCul7 

#reviews #testimonials #successstories #hdfc #corporate #elearning #leartorise #infosectrain https://t.co/eJKmausQsH"
27,20-12-2022,"@Paytmcare @Paytm you guys arrange a call for me or not , if u guys not arrange a call for me then close my wallet and bank account and refund my money in my other account ok #sbin #sbi #HDFC"
28,20-12-2022,"RT @POOJADWIVEDI26: This Week Our Performance In Options Trading.

#BANKNIFTY 265 TO 598++
#HDFC 40 TO 75++
#BHARATFORG 24 TO 50+++
#PERSIS…"
29,20-12-2022,"RT @POOJADWIVEDI26: This Week Our Performance In Options Trading.

#BANKNIFTY 265 TO 598++
#HDFC 40 TO 75++
#BHARATFORG 24 TO 50+++
#PERSIS…"
30,20-12-2022,"Important Intraday Levels for Next Session
Stock : #HDFC
R3 :2738.2
R2 :2721.6
R1 :2710.95
CLOSE :2700.3
S1 :2683.7
S2 :2667.1
S3 :2656.45
#investing #nifty #nifty50 #StockMarcket #business #finance #Financial #invest #stocks #technical #analisys"
31,20-12-2022,"HB's needs to think 1000+ time before approaching to #HDFC 
they debit 25 lac an release 21 lac and also recover EMI on 25 lac
@NhbIndia @RBI @MLJ_GoI @FinMinIndia @NITIAayog @PMOIndia why this open loot of HB's? https://t.co/xJ3DrXVrTm"
32,20-12-2022,"#hdfcbank #HDFC 
I am facing a challenge in terms of getting the NOC on my closed car loan. But unfortunately getting pathetic service from the customer support team. Can anyone help me in this regards."
33,20-12-2022,RT @raju_verma3: @kurup_anitha @PMOIndia @MoHUA_India @AshokAroraAdvoc @ajoymehta @SPREINDIA @CMOMaharashtra @bomanirani @anjanaomkashyap @…
34,20-12-2022,RT @raju_verma3: @kurup_anitha @PMOIndia @MoHUA_India @AshokAroraAdvoc @ajoymehta @SPREINDIA @CMOMaharashtra @bomanirani @anjanaomkashyap @…
35,20-12-2022,@kurup_anitha @PMOIndia @MoHUA_India @AshokAroraAdvoc @ajoymehta @SPREINDIA @CMOMaharashtra @bomanirani @anjanaomkashyap @MulundMumbai @ritu_misra15 @amrapli @iwantmyhome_in @KA_HomeBuyers @MehulThakkar_ @Whistle90827204 @mayor_mumbai @CPMumbaiPolice @mul
36,20-12-2022,@HDFC_Bank Never use this bank ATM deposit mechanic few hours back my money stuck in mechanic and when I ask bank manager he said I have to wait for 3 days worst service I ever seen #money #hdfc
37,20-12-2022,"RT @POOJADWIVEDI26: This Week Our Performance In Options Trading.

#BANKNIFTY 265 TO 598++
#HDFC 40 TO 75++
#BHARATFORG 24 TO 50+++
#PERSIS…"
38,20-12-2022,"Market Highlights: #Sensex ends 103 pts lower and #Nifty 50 below 18,400 dragged by #HDFC Bank, #SBI Life and #HUL https://t.co/BDrig9cYla"
39,20-12-2022,"Market Highlights: #Sensex ends 103 pts lower and Nifty 50 below 18,400 dragged by #HDFC  Bank, SBI Life and HUL

Top Losers https://t.co/XKNEVXm3Cl"
40,20-12-2022,RT vaidehipiet507: Shame on HDFC bank #HDFC i raised a complain for linking my active account with HDFC credit card but still card is link…
41,20-12-2022,RT @vaidehipiet507: Shame on HDFC bank #HDFC i raised a complain for linking my active account with HDFC credit card but still card is link…
42,20-12-2022,"#India: Market Close

✦#HDFC increased their retail prime lending rate by 0.35%. Promoters of #DaburIndia sold shares worth ₹800 crores via a block deal &amp; promoters of #SterlingWilsonEnergy sold 3.57% stake in the company via an offer for sale.

#StockMarket #nseindia #BSE

3/4"
43,20-12-2022,"Shame on HDFC bank #HDFC i raised a complain for linking my active account with HDFC credit card but still card is linked with dormant account which is closed week ago, and while calling them then they simply said there is no complain 2235079127 #HDFCLIFE"
44,20-12-2022,"HDFC: The mortgage lender increased its retail prime lending rate by 0.35% and now the minimum rate will be 8.65%. 

#HDFC #Nifty #NiftyBank #StockMarket https://t.co/fYdHRsJwGQ"
45,20-12-2022,"#HDFC  | Book Train Tickets Using HDFC IRCTC Credit Card: Here’s How To Get Discounts, Benefits, Reward Points
#HDFCIRCTCCreditCard #IndianRailways 

https://t.co/bFbBw8c2kD"
46,20-12-2022,"RT @HDFC_Bank: All ingredients required to make your business succesful are now on HDFC Bank MyBusiness. Get easy access to loans, digital…"
47,20-12-2022,"RT @PublicTVEnglish: Paytm in collaboration with HDFC ERGO launches insurance plan up to Rs 10,000 https://t.co/BXMeYR5n8w #Paytm #collabor…"
48,20-12-2022,"Paytm in collaboration with HDFC ERGO launches insurance plan up to Rs 10,000 https://t.co/BXMeYR5n8w #Paytm #collaboration #HDFC #launches #insurance #plan #ten #thousand"
49,20-12-2022,@HDFCERGOGIC what's with a sudden and massive premium rise in back to back years ? A policy covering 3 lac now costs almost 50k ????? #Hdfc #badcustomerexperience
50,20-12-2022,@HDFCBank_Cares @HDFC_Bank @RBI @ABPNews @PTI_News #worst experience #lots of money deducted #HDFC https://t.co/fMicXavFhA
51,20-12-2022,"#HDFC $HDFC Monthwise Daily High - Low Movement Box Plot
Avg day swing for last month is 37.14
Avg day swing for last 5 months is 42.56 https://t.co/264oTz9jMf"
52,20-12-2022,"Alert Buy #HDFC CMP: 2701.05 #NimblrTA 

Alerts are delayed and for educational purpose only.
For live alerts and screener use tools at https://t.co/KXTzCDDkXv 
Join on Telegram: https://t.co/cOyLHLAE69 https://t.co/AoGsKVYb5p"
53,20-12-2022,"#OptionChain - #HDFC
#Stock #Bearish
#PCR :0.62
Max #CA buildup at 2700,windup at 2660 #PE buildup at 2580 windup at 2660
High #OI CA at 2700,2800,2720 PE at 2600,2700,2620
Open account at https://t.co/giz54ARgZM and start #investing in #StockMarket https://t.co/0ZbwImAnFQ"
54,20-12-2022,"Algo Tracker : 

 Most Active : HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED (HDFC), adding to Upside
At Price : 2696.5
 Only Tracking Purpose!!!

Private Telegram Access - send direct message (DM) 

#Nifty #StockMarket #NIFTYIT #stocks #HDFC https://t.co/BthiAtsT9J"
55,20-12-2022,For investment under section 80(C) #hdfc https://t.co/HVBxQMPBXt
56,20-12-2022,"@HDFC_Bank please note HDFC Anand branch took my cheque or 2/12/2022 for TATAAIA scheme which was rejected immediately so deposit cheque should have been credited within few days. So far Money not credited, why? Real shame #HDFC and #Tataaia Staff. Make s"
57,20-12-2022,"Tchinical Analisys Update #20Dec2022 12:52
Stock : #HDFC
30 Min RSI :43.87
30 Min RSI Comment :Weak with Negative Bais
30 Min Histogram :-1.3 Bearish
#investing #nifty #nifty50 #StockMarcket #business #finance #Financial #invest #stocks #technical #analisys"
58,20-12-2022,"My account has been deducted by Rs 13  &amp; 517 goes on minus kindly check your system why they are deducting my balance every month.
Request you to kindly check and do the refund.
#hdfcbank 
#hdfc 
#hdfckoramangala"
59,20-12-2022,RT @GargVibhu05: Really fed up @HDFC_Bank 's services. Recently I voluntarily applied for an unlocking debit freeze to my bank account to c…
60,20-12-2022,"i need to create a new savings account on @HDFC_Bank its showing I already have an account please resolve my issues
im currently out of country 
@HDFCBank_Cares @HDFC_Bank 
#FIFAWorldCup #Messi𓃵 #Mbappe #ArgentinaVsFrance #ThankYouQatar #HDFC #banknifty #FIFAWorldCup2022Final https://t.co/0WlYDNimUi"
61,20-12-2022,Really fed up @HDFC_Bank 's services. Recently I voluntarily applied for an unlocking debit freeze to my bank account to continue my daily banking activities. Despite raising it with the local branch it's been a month since my request has not been approved. #HDFC #hdfcbank #Shame
62,20-12-2022,"#BarniSeAzadi

Join us at 𝐈𝐍𝐕𝐄𝐒𝐓𝐎𝐑 𝐀𝐖𝐀𝐑𝐄𝐍𝐄𝐒𝐒 𝐏𝐑𝐎𝐆𝐑𝐀𝐌 on 22nd Dec 2022
Time: 3:00 PM followed by Hi-Tea
Venue: The Regnant, A-35, Aliganj Main Rd, Nirala Nagar, Lucknow, Uttar Pradesh-226020

For more Call or WhatsApp at: 9792501234
#HDFC #IAP #kstargroup https://t.co/ISk3bbmDU3"
63,20-12-2022,BUY #HDFC 2720 CE recommended @ 29.25 SL 16.40 TGT 37.05/43 : unfortuantely SL HIT it was recommended yesterday as #JayKaJackpot @ZeeBusiness
64,20-12-2022,"Alert Sell #HDFC CMP: 2682.75 #NimblrTA 

Alerts are delayed and for educational purpose only.
For live alerts and screener use tools at https://t.co/KXTzCDUnZv 
Join on Telegram: https://t.co/cOyLHLiuS1 https://t.co/1f8U3vR6he"
65,20-12-2022,@kushalbhagia You are right. HDFC Bank has the worlds worst UI. The bank is so thick skinned that it does not care. #hdfcbank #HDFC #banksofindia #consumerbanking
66,20-12-2022,"#Mortgage #leader #HDFC on #December 19, #announced a 35 #basis #points #increase in its #retail #prime #lending #rate and now the #minimum rate will be 8.65%.
https://t.co/muqWiXuZYx"
67,20-12-2022,"@HDFC_Bank I am getting telemarketing calls repeatedly from your various branches on my mobile number which has DND activated. Most of the calls are coming from Kolkata Dalhousie branch. 
Kindly look into this and stop this malpractice.
cc: @TRAI 
#dnd #D"
68,20-12-2022,"@HDFCBANKCARE0 Be aware from #HDFC #Bank. They r #selling #account #holder #data to #DSS, #BPO &amp; #others. These info contain #credit &amp; #debit #card, #CVVV, #account #number, #FD details etc. These #info they used for #withdraw money. Once money ge"
